Time,PV_input_current(A),PV_input_voltage(V),Irradiance,PV_temp,PV_no.
2021-05-09 16:45:00,5.59,703.1,0,0,2
2021-05-09 17:00:00,5.14,694.0,0,0,2
2021-05-09 17:15:00,4.33,690.9,0,0,2
2021-05-09 17:30:00,3.45,691.0,0,0,2
2021-05-09 17:45:00,2.45,688.0,0,0,2
2021-05-09 18:00:00,1.64,682.0,0,0,2
2021-05-09 18:15:00,0.64,658.1,0,0,2
2021-05-09 18:30:00,0.44,622.0,0,0,2
2021-05-09 18:45:00,0.24,490.4,0,0,2
2021-05-09 19:00:00,0.0,0.0,0,0,2
2021-05-10 00:00:00,0.0,0.0,0,0,2
2021-05-10 05:45:00,0.0,579.1,0,0,2
2021-05-10 06:00:00,0.03,593.2,0,0,2
2021-05-10 06:15:00,0.23,683.1,0,0,2
2021-05-10 06:30:00,0.23,695.1,0,0,2
2021-05-10 06:45:00,0.43,692.0,0,0,2
2021-05-10 07:00:00,0.63,691.8,0,0,2
2021-05-10 07:15:00,1.03,695.0,0,0,2
2021-05-10 07:30:00,1.43,703.6,0,0,2
2021-05-10 07:45:00,1.63,713.0,0,0,2
2021-05-10 08:00:00,2.03,707.0,0,0,2
2021-05-10 08:15:00,2.23,707.0,0,0,2
2021-05-10 08:30:00,2.64,707.1,0,0,2
2021-05-10 08:45:00,2.84,713.0,0,0,2
2021-05-10 09:00:00,3.24,709.4,0,0,2
2021-05-10 09:15:00,3.45,695.1,0,0,2
2021-05-10 09:30:00,6.36,698.9,0,0,2
2021-05-10 09:45:00,4.79,679.2,0,0,2
2021-05-10 10:00:00,5.18,680.7,0,0,2
2021-05-10 10:15:00,5.62,678.7,0,0,2
2021-05-10 10:30:00,8.36,649.3,0,0,2
2021-05-10 10:45:00,8.56,647.0,0,0,2
2021-05-10 11:00:00,8.55,635.0,0,0,2
2021-05-10 11:15:00,9.05,650.8,0,0,2
2021-05-10 11:30:00,2.39,629.1,0,0,2
2021-05-10 11:45:00,9.71,647.0,0,0,2
2021-05-10 12:00:00,9.64,635.0,0,0,2
2021-05-10 12:15:00,8.77,647.1,0,0,2
2021-05-10 12:30:00,2.38,649.5,0,0,2
2021-05-10 12:45:00,2.9,638.6,0,0,2
2021-05-10 13:00:00,3.21,629.0,0,0,2
2021-05-10 13:15:00,8.59,664.9,0,0,2
2021-05-10 13:30:00,10.07,676.4,0,0,2
2021-05-10 13:45:00,10.23,635.0,0,0,2
2021-05-10 14:00:00,5.45,671.0,0,0,2
2021-05-10 14:15:00,8.75,665.0,0,0,2
2021-05-10 14:30:00,3.99,674.4,0,0,2
2021-05-10 14:45:00,9.12,704.4,0,0,2
2021-05-10 15:00:00,4.95,659.2,0,0,2
2021-05-10 15:15:00,2.94,680.3,0,0,2
2021-05-10 15:30:00,3.17,683.0,0,0,2
2021-05-10 15:45:00,7.3,695.0,0,0,2
2021-05-10 16:00:00,6.81,695.0,0,0,2
2021-05-10 16:15:00,6.57,693.8,0,0,2
2021-05-10 16:30:00,5.22,690.2,0,0,2
2021-05-10 16:45:00,3.17,689.0,0,0,2
2021-05-10 17:00:00,2.84,695.0,0,0,2
2021-05-10 17:15:00,2.95,701.1,0,0,2
2021-05-10 17:30:00,1.66,683.0,0,0,2
2021-05-10 17:45:00,1.08,677.0,0,0,2
2021-05-10 18:00:00,0.68,670.0,0,0,2
2021-05-10 18:15:00,0.48,657.4,0,0,2
2021-05-10 18:30:00,0.28,629.1,0,0,2
2021-05-10 18:45:00,0.08,497.1,0,0,2
2021-05-10 19:00:00,0.0,0.0,0,0,2
2021-05-11 00:00:00,0.0,0.0,0,0,2
2021-05-11 05:45:00,0.0,572.3,0,0,2
2021-05-11 06:00:00,0.01,606.1,0,0,2
2021-05-11 06:15:00,0.21,679.7,0,0,2
2021-05-11 06:30:00,0.41,684.0,0,0,2
2021-05-11 06:45:00,0.41,712.0,0,0,2
2021-05-11 07:00:00,0.61,714.0,0,0,2
2021-05-11 07:15:00,1.01,714.8,0,0,2
2021-05-11 07:30:00,1.21,713.1,0,0,2
2021-05-11 07:45:00,1.41,707.0,0,0,2
2021-05-11 08:00:00,1.61,708.0,0,0,2
2021-05-11 08:15:00,2.37,696.5,0,0,2
2021-05-11 08:30:00,3.1,702.0,0,0,2
2021-05-11 08:45:00,3.67,696.0,0,0,2
2021-05-11 09:00:00,4.46,690.0,0,0,2
2021-05-11 09:15:00,5.17,659.9,0,0,2
2021-05-11 09:30:00,6.11,653.9,0,0,2
2021-05-11 09:45:00,6.54,678.0,0,0,2
2021-05-11 10:00:00,2.68,659.4,0,0,2
2021-05-11 10:15:00,2.01,677.9,0,0,2
2021-05-11 10:30:00,3.62,678.6,0,0,2
2021-05-11 10:45:00,2.92,659.9,0,0,2
2021-05-11 11:00:00,9.22,700.7,0,0,2
2021-05-11 11:15:00,9.15,671.9,0,0,2
2021-05-11 11:30:00,9.45,653.9,0,0,2
2021-05-11 11:45:00,3.72,647.9,0,0,2
2021-05-11 12:00:00,1.43,683.6,0,0,2
2021-05-11 12:15:00,2.78,694.9,0,0,2
2021-05-11 12:30:00,1.11,673.0,0,0,2
2021-05-11 12:45:00,1.11,683.9,0,0,2
2021-05-11 13:00:00,0.91,680.7,0,0,2
2021-05-11 13:15:00,1.31,702.0,0,0,2
2021-05-11 13:30:00,1.51,702.0,0,0,2
2021-05-11 13:45:00,2.12,709.9,0,0,2
2021-05-11 14:00:00,3.97,714.0,0,0,2
2021-05-11 14:15:00,3.52,695.9,0,0,2
2021-05-11 14:30:00,2.89,700.1,0,0,2
2021-05-11 14:45:00,2.89,696.0,0,0,2
2021-05-11 15:00:00,2.08,685.8,0,0,2
2021-05-11 15:15:00,2.28,696.0,0,0,2
2021-05-11 15:30:00,1.47,678.0,0,0,2
2021-05-11 15:45:00,1.26,688.8,0,0,2
2021-05-11 16:00:00,1.05,685.1,0,0,2
2021-05-11 16:15:00,1.25,689.9,0,0,2
2021-05-11 16:30:00,1.65,691.0,0,0,2
2021-05-11 16:45:00,1.66,695.8,0,0,2
2021-05-11 17:00:00,1.89,690.1,0,0,2
2021-05-11 17:15:00,1.67,702.0,0,0,2
2021-05-11 17:30:00,1.47,695.9,0,0,2
2021-05-11 17:45:00,1.67,690.0,0,0,2
2021-05-11 18:00:00,1.47,689.9,0,0,2
2021-05-11 18:15:00,1.07,678.0,0,0,2
2021-05-11 18:30:00,0.47,648.0,0,0,2
2021-05-11 18:45:00,0.27,559.4,0,0,2
2021-05-11 19:00:00,0.0,227.1,0,0,2
2021-05-12 00:00:00,0.0,0.0,0,0,2
2021-05-12 05:45:00,0.0,573.4,0,0,2
2021-05-12 06:00:00,0.07,610.3,0,0,2
2021-05-12 06:15:00,0.07,694.0,0,0,2
2021-05-12 06:30:00,0.27,682.3,0,0,2
2021-05-12 06:45:00,0.47,714.5,0,0,2
2021-05-12 07:00:00,0.47,718.3,0,0,2
2021-05-12 07:15:00,0.67,723.4,0,0,2
2021-05-12 07:30:00,1.07,712.3,0,0,2
2021-05-12 07:45:00,1.47,705.5,0,0,2
2021-05-12 08:00:00,1.87,700.3,0,0,2
2021-05-12 08:15:00,2.47,696.5,0,0,2
2021-05-12 08:30:00,1.69,674.5,0,0,2
2021-05-12 08:45:00,3.22,706.6,0,0,2
2021-05-12 09:00:00,4.15,670.3,0,0,2
2021-05-12 09:15:00,4.76,657.5,0,0,2
2021-05-12 09:30:00,5.82,651.4,0,0,2
2021-05-12 09:45:00,6.46,646.3,0,0,2
2021-05-12 10:00:00,7.34,653.0,0,0,2
2021-05-12 10:15:00,2.56,676.3,0,0,2
2021-05-12 10:30:00,2.28,646.3,0,0,2
2021-05-12 10:45:00,8.5,670.3,0,0,2
2021-05-12 11:00:00,9.58,634.3,0,0,2
2021-05-12 11:15:00,2.28,659.1,0,0,2
2021-05-12 11:30:00,2.27,687.7,0,0,2
2021-05-12 11:45:00,9.63,690.6,0,0,2
2021-05-12 12:00:00,3.0,658.3,0,0,2
2021-05-12 12:15:00,9.72,688.5,0,0,2
2021-05-12 12:30:00,10.14,646.3,0,0,2
2021-05-12 12:45:00,7.27,748.3,0,0,2
2021-05-12 13:00:00,3.34,664.3,0,0,2
2021-05-12 13:15:00,6.11,682.3,0,0,2
2021-05-12 13:30:00,10.28,668.3,0,0,2
2021-05-12 13:45:00,9.75,654.2,0,0,2
2021-05-12 14:00:00,8.21,672.1,0,0,2
2021-05-12 14:15:00,6.1,676.2,0,0,2
2021-05-12 14:30:00,7.61,676.3,0,0,2
2021-05-12 14:45:00,7.65,676.3,0,0,2
2021-05-12 15:00:00,7.03,676.3,0,0,2
2021-05-12 15:15:00,7.39,672.0,0,0,2
2021-05-12 15:30:00,7.22,670.3,0,0,2
2021-05-12 15:45:00,6.82,680.1,0,0,2
2021-05-12 16:00:00,6.2,682.2,0,0,2
2021-05-12 16:15:00,5.62,687.1,0,0,2
2021-05-12 16:30:00,3.74,686.2,0,0,2
2021-05-12 16:45:00,1.01,664.3,0,0,2
2021-05-12 17:00:00,1.01,682.4,0,0,2
2021-05-12 17:15:00,1.01,682.3,0,0,2
2021-05-12 17:30:00,1.22,682.3,0,0,2
2021-05-12 17:45:00,2.05,694.6,0,0,2
2021-05-12 18:00:00,1.2,676.5,0,0,2
2021-05-12 18:15:00,0.59,652.3,0,0,2
2021-05-12 18:30:00,0.19,584.1,0,0,2
2021-05-12 18:45:00,0.19,472.3,0,0,2
2021-05-12 19:00:00,0.0,0.0,0,0,2
2021-05-13 00:00:00,0.0,0.0,0,0,2
2021-05-13 05:45:00,0.0,499.7,0,0,2
2021-05-13 06:00:00,0.07,569.1,0,0,2
2021-05-13 06:15:00,0.07,664.3,0,0,2
2021-05-13 06:30:00,0.27,713.9,0,0,2
2021-05-13 06:45:00,0.27,718.2,0,0,2
2021-05-13 07:00:00,0.47,724.2,0,0,2
2021-05-13 07:15:00,0.67,715.5,0,0,2
2021-05-13 07:30:00,1.07,701.5,0,0,2
2021-05-13 07:45:00,1.47,694.2,0,0,2
2021-05-13 08:00:00,1.87,701.1,0,0,2
2021-05-13 08:15:00,2.27,705.4,0,0,2
2021-05-13 08:30:00,2.45,688.0,0,0,2
2021-05-13 08:45:00,3.38,684.6,0,0,2
2021-05-13 09:00:00,3.35,696.1,0,0,2
2021-05-13 09:15:00,5.57,672.6,0,0,2
2021-05-13 09:30:00,4.28,660.9,0,0,2
2021-05-13 09:45:00,6.32,692.2,0,0,2
2021-05-13 10:00:00,8.11,667.8,0,0,2
2021-05-13 10:15:00,2.38,662.2,0,0,2
2021-05-13 10:30:00,8.69,661.8,0,0,2
2021-05-13 10:45:00,8.5,679.0,0,0,2
2021-05-13 11:00:00,9.11,668.2,0,0,2
2021-05-13 11:15:00,9.74,683.9,0,0,2
2021-05-13 11:30:00,9.6,649.7,0,0,2
2021-05-13 11:45:00,4.58,662.2,0,0,2
2021-05-13 12:00:00,4.42,644.5,0,0,2
2021-05-13 12:15:00,2.22,674.2,0,0,2
2021-05-13 12:30:00,1.4,691.5,0,0,2
2021-05-13 12:45:00,3.64,737.9,0,0,2
2021-05-13 13:00:00,5.06,700.4,0,0,2
2021-05-13 13:15:00,2.72,692.2,0,0,2
2021-05-13 13:30:00,2.92,704.2,0,0,2
2021-05-13 13:45:00,7.45,692.2,0,0,2
2021-05-13 14:00:00,9.29,662.1,0,0,2
2021-05-13 14:15:00,8.43,688.4,0,0,2
2021-05-13 14:30:00,9.03,676.4,0,0,2
2021-05-13 14:45:00,7.16,670.3,0,0,2
2021-05-13 15:00:00,1.23,674.2,0,0,2
2021-05-13 15:15:00,0.82,666.0,0,0,2
2021-05-13 15:30:00,1.02,692.2,0,0,2
2021-05-13 15:45:00,1.82,722.2,0,0,2
2021-05-13 16:00:00,7.27,726.1,0,0,2
2021-05-13 16:15:00,6.58,674.2,0,0,2
2021-05-13 16:30:00,5.62,680.2,0,0,2
2021-05-13 16:45:00,5.0,690.9,0,0,2
2021-05-13 17:00:00,4.18,692.2,0,0,2
2021-05-13 17:15:00,0.68,662.2,0,0,2
2021-05-13 17:30:00,0.68,650.2,0,0,2
2021-05-13 17:45:00,1.29,704.2,0,0,2
2021-05-13 18:00:00,1.29,698.2,0,0,2
2021-05-13 18:15:00,0.89,665.1,0,0,2
2021-05-13 18:30:00,0.29,596.2,0,0,2
2021-05-13 18:45:00,0.09,494.6,0,0,2
2021-05-13 19:00:00,0.0,0.0,0,0,2
2021-05-14 00:00:00,0.0,0.0,0,0,2
2021-05-14 05:45:00,0.0,568.1,0,0,2
2021-05-14 06:00:00,0.07,619.6,0,0,2
2021-05-14 06:15:00,0.07,686.6,0,0,2
2021-05-14 06:30:00,0.27,703.9,0,0,2
2021-05-14 06:45:00,0.47,704.5,0,0,2
2021-05-14 07:00:00,0.67,710.6,0,0,2
2021-05-14 07:15:00,0.87,721.6,0,0,2
2021-05-14 07:30:00,1.27,711.3,0,0,2
2021-05-14 07:45:00,1.67,716.5,0,0,2
2021-05-14 08:00:00,2.07,711.4,0,0,2
2021-05-14 08:15:00,2.63,707.7,0,0,2
2021-05-14 08:30:00,1.78,710.6,0,0,2
2021-05-14 08:45:00,4.47,686.6,0,0,2
2021-05-14 09:00:00,4.65,680.5,0,0,2
2021-05-14 09:15:00,5.22,657.2,0,0,2
2021-05-14 09:30:00,6.06,674.5,0,0,2
2021-05-14 09:45:00,5.63,684.8,0,0,2
2021-05-14 10:00:00,7.18,663.3,0,0,2
2021-05-14 10:15:00,7.64,650.5,0,0,2
2021-05-14 10:30:00,7.95,657.3,0,0,2
2021-05-14 10:45:00,8.44,650.5,0,0,2
2021-05-14 11:00:00,8.08,679.0,0,0,2
2021-05-14 11:15:00,9.32,638.5,0,0,2
2021-05-14 11:30:00,9.03,638.5,0,0,2
2021-05-14 11:45:00,8.81,682.8,0,0,2
2021-05-14 12:00:00,9.55,676.2,0,0,2
2021-05-14 12:15:00,9.63,692.4,0,0,2
2021-05-14 12:30:00,10.23,666.7,0,0,2
2021-05-14 12:45:00,4.52,692.5,0,0,2
2021-05-14 13:00:00,4.58,674.5,0,0,2
2021-05-14 13:15:00,8.13,658.7,0,0,2
2021-05-14 13:30:00,9.67,662.5,0,0,2
2021-05-14 13:45:00,9.95,650.4,0,0,2
2021-05-14 14:00:00,2.66,668.5,0,0,2
2021-05-14 14:15:00,3.04,668.4,0,0,2
2021-05-14 14:30:00,2.34,675.8,0,0,2
2021-05-14 14:45:00,2.3,676.5,0,0,2
2021-05-14 15:00:00,7.05,722.5,0,0,2
2021-05-14 15:15:00,7.97,692.4,0,0,2
2021-05-14 15:30:00,7.27,676.5,0,0,2
2021-05-14 15:45:00,6.87,674.4,0,0,2
2021-05-14 16:00:00,6.68,675.6,0,0,2
2021-05-14 16:15:00,5.59,685.1,0,0,2
2021-05-14 16:30:00,5.59,680.4,0,0,2
2021-05-14 16:45:00,4.72,681.4,0,0,2
2021-05-14 17:00:00,4.08,691.5,0,0,2
2021-05-14 17:15:00,3.68,686.4,0,0,2
2021-05-14 17:30:00,2.85,680.5,0,0,2
2021-05-14 17:45:00,2.24,684.5,0,0,2
2021-05-14 18:00:00,1.44,679.8,0,0,2
2021-05-14 18:15:00,0.84,674.5,0,0,2
2021-05-14 18:30:00,0.24,591.1,0,0,2
2021-05-14 18:45:00,0.24,476.5,0,0,2
2021-05-14 19:00:00,0.0,0.0,0,0,2
2021-05-15 00:00:00,0.0,0.0,0,0,2
2021-05-15 05:45:00,0.0,483.1,0,0,2
2021-05-15 06:00:00,0.05,611.0,0,0,2
2021-05-15 06:15:00,0.25,677.0,0,0,2
2021-05-15 06:30:00,0.25,713.0,0,0,2
2021-05-15 06:45:00,0.25,709.6,0,0,2
2021-05-15 07:00:00,0.45,707.0,0,0,2
2021-05-15 07:15:00,0.65,710.2,0,0,2
2021-05-15 07:30:00,1.05,712.9,0,0,2
2021-05-15 07:45:00,1.45,713.0,0,0,2
2021-05-15 08:00:00,1.85,701.0,0,0,2
2021-05-15 08:15:00,2.25,707.5,0,0,2
2021-05-15 08:30:00,2.85,704.1,0,0,2
2021-05-15 08:45:00,1.86,671.0,0,0,2
2021-05-15 09:00:00,2.15,662.2,0,0,2
2021-05-15 09:15:00,4.8,682.9,0,0,2
2021-05-15 09:30:00,5.96,676.0,0,0,2
2021-05-15 09:45:00,6.66,659.8,0,0,2
2021-05-15 10:00:00,7.9,664.9,0,0,2
2021-05-15 10:15:00,8.59,647.7,0,0,2
2021-05-15 10:30:00,2.49,670.2,0,0,2
2021-05-15 10:45:00,8.99,641.9,0,0,2
2021-05-15 11:00:00,8.25,647.0,0,0,2
2021-05-15 11:15:00,2.97,629.0,0,0,2
2021-05-15 11:30:00,9.53,640.9,0,0,2
2021-05-15 11:45:00,9.78,634.0,0,0,2
2021-05-15 12:00:00,9.96,628.9,0,0,2
2021-05-15 12:15:00,9.95,659.8,0,0,2
2021-05-15 12:30:00,10.26,634.9,0,0,2
2021-05-15 12:45:00,3.1,664.9,0,0,2
2021-05-15 13:00:00,3.47,669.8,0,0,2
2021-05-15 13:15:00,10.66,640.9,0,0,2
2021-05-15 13:30:00,2.25,657.7,0,0,2
2021-05-15 13:45:00,1.63,676.9,0,0,2
2021-05-15 14:00:00,1.23,689.0,0,0,2
2021-05-15 14:15:00,0.43,635.0,0,0,2
2021-05-15 14:30:00,0.0,740.8,0,0,2
2021-05-15 14:45:00,0.0,771.5,0,0,2
2021-05-15 15:00:00,0.0,798.2,0,0,2
2021-05-15 15:15:00,0.0,826.3,0,0,2
2021-05-15 15:30:00,0.0,848.3,0,0,2
2021-05-15 15:45:00,0.0,853.3,0,0,2
2021-05-15 16:00:00,0.0,851.3,0,0,2
2021-05-15 16:15:00,0.0,849.3,0,0,2
2021-05-15 16:30:00,0.0,843.3,0,0,2
2021-05-15 16:45:00,0.0,839.0,0,0,2
2021-05-15 17:00:00,0.0,829.8,0,0,2
2021-05-15 17:15:00,0.0,821.7,0,0,2
2021-05-15 17:30:00,0.0,813.7,0,0,2
2021-05-15 17:45:00,0.0,800.3,0,0,2
2021-05-15 18:00:00,0.0,791.0,0,0,2
2021-05-15 18:15:00,0.0,783.7,0,0,2
2021-05-15 18:30:00,0.0,743.0,0,0,2
2021-05-15 18:45:00,0.0,621.9,0,0,2
2021-05-16 05:45:00,0.0,503.9,0,0,2
2021-05-16 06:00:00,0.0,731.8,0,0,2
2021-05-16 06:15:00,0.0,782.7,0,0,2
2021-05-16 06:30:00,0.0,807.5,0,0,2
2021-05-16 06:45:00,0.0,829.7,0,0,2
2021-05-16 07:00:00,-0.39,847.4,0,0,2
2021-05-16 07:15:00,0.0,849.4,0,0,2
2021-05-16 07:30:00,0.0,848.9,0,0,2
2021-05-16 07:45:00,-0.34,851.9,0,0,2
2021-05-16 08:00:00,-0.34,855.5,0,0,2
2021-05-16 08:15:00,-0.24,854.3,0,0,2
2021-05-16 08:30:00,2.7,712.4,0,0,2
2021-05-16 08:45:00,3.5,712.5,0,0,2
2021-05-16 09:00:00,4.1,706.4,0,0,2
2021-05-16 09:15:00,4.56,682.4,0,0,2
2021-05-16 09:30:00,5.05,683.5,0,0,2
2021-05-16 09:45:00,3.2,652.5,0,0,2
2021-05-16 10:00:00,2.94,670.5,0,0,2
2021-05-16 10:15:00,2.96,659.5,0,0,2
2021-05-16 10:30:00,6.89,670.4,0,0,2
2021-05-16 10:45:00,7.27,665.4,0,0,2
2021-05-16 11:00:00,4.15,670.5,0,0,2
2021-05-16 11:15:00,8.25,665.5,0,0,2
2021-05-16 11:30:00,2.38,674.8,0,0,2
2021-05-16 11:45:00,2.78,696.3,0,0,2
2021-05-16 12:00:00,3.63,821.0,0,0,2
2021-05-16 12:15:00,5.89,777.4,0,0,2
2021-05-16 12:30:00,5.32,764.4,0,0,2
2021-05-16 12:45:00,3.33,736.5,0,0,2
2021-05-16 13:00:00,4.12,654.9,0,0,2
2021-05-16 13:15:00,3.03,677.3,0,0,2
2021-05-16 13:30:00,10.36,647.1,0,0,2
2021-05-16 13:45:00,9.42,647.0,0,0,2
2021-05-16 14:00:00,3.0,677.1,0,0,2
2021-05-16 14:15:00,3.01,689.2,0,0,2
2021-05-16 14:30:00,7.6,701.1,0,0,2
2021-05-16 14:45:00,1.55,663.6,0,0,2
2021-05-16 15:00:00,1.56,677.2,0,0,2
2021-05-16 15:15:00,0.96,677.1,0,0,2
2021-05-16 15:30:00,0.76,665.1,0,0,2
2021-05-16 15:45:00,1.36,687.7,0,0,2
2021-05-16 16:00:00,1.56,701.2,0,0,2
2021-05-16 16:15:00,1.59,695.1,0,0,2
2021-05-16 16:30:00,2.0,699.1,0,0,2
2021-05-16 16:45:00,1.78,691.2,0,0,2
2021-05-16 17:00:00,1.37,692.2,0,0,2
2021-05-16 17:15:00,1.78,695.1,0,0,2
2021-05-16 17:30:00,1.56,689.1,0,0,2
2021-05-16 17:45:00,0.55,659.0,0,0,2
2021-05-16 18:00:00,0.55,659.2,0,0,2
2021-05-16 18:15:00,0.35,638.0,0,0,2
2021-05-16 18:30:00,0.15,575.2,0,0,2
2021-05-16 18:45:00,0.0,160.4,0,0,2
2021-05-17 00:00:00,0.0,0.0,0,0,2
2021-05-17 05:45:00,0.0,540.1,0,0,2
2021-05-17 06:00:00,0.0,733.1,0,0,2
2021-05-17 06:15:00,0.0,795.3,0,0,2
2021-05-17 06:30:00,0.0,801.8,0,0,2
2021-05-17 06:45:00,-0.5,832.8,0,0,2
2021-05-17 07:00:00,-0.49,834.5,0,0,2
2021-05-17 07:15:00,-0.41,835.8,0,0,2
2021-05-17 07:30:00,-0.35,840.0,0,0,2
2021-05-17 07:45:00,0.0,840.7,0,0,2
2021-05-17 08:00:00,0.0,839.4,0,0,2
2021-05-17 08:15:00,0.78,817.8,0,0,2
2021-05-17 08:30:00,2.84,689.1,0,0,2
2021-05-17 08:45:00,2.84,687.6,0,0,2
2021-05-17 09:00:00,3.85,677.1,0,0,2
2021-05-17 09:15:00,4.18,711.0,0,0,2
2021-05-17 09:30:00,5.74,665.0,0,0,2
2021-05-17 09:45:00,6.68,655.0,0,0,2
2021-05-17 10:00:00,6.5,677.1,0,0,2
2021-05-17 10:15:00,7.42,659.1,0,0,2
2021-05-17 10:30:00,2.65,659.1,0,0,2
2021-05-17 10:45:00,8.12,669.2,0,0,2
2021-05-17 11:00:00,3.03,645.2,0,0,2
2021-05-17 11:15:00,7.04,681.2,0,0,2
2021-05-17 11:30:00,9.74,632.9,0,0,2
2021-05-17 11:45:00,3.02,661.1,0,0,2
2021-05-17 12:00:00,2.69,677.1,0,0,2
2021-05-17 12:15:00,9.45,688.3,0,0,2
2021-05-17 12:30:00,3.56,683.1,0,0,2
2021-05-17 12:45:00,10.23,647.0,0,0,2
2021-05-17 13:00:00,10.18,629.1,0,0,2
2021-05-17 13:15:00,4.75,617.1,0,0,2
2021-05-17 13:30:00,9.78,635.9,0,0,2
2021-05-17 13:45:00,10.23,618.0,0,0,2
2021-05-17 14:00:00,9.85,624.0,0,0,2
2021-05-17 14:15:00,9.69,628.1,0,0,2
2021-05-17 14:30:00,3.73,653.1,0,0,2
2021-05-17 14:45:00,2.81,666.2,0,0,2
2021-05-17 15:00:00,2.36,683.0,0,0,2
2021-05-17 15:15:00,3.8,695.0,0,0,2
2021-05-17 15:30:00,2.44,682.3,0,0,2
2021-05-17 15:45:00,1.8,677.1,0,0,2
2021-05-17 16:00:00,1.01,671.1,0,0,2
2021-05-17 16:15:00,1.01,671.1,0,0,2
2021-05-17 16:30:00,0.81,664.2,0,0,2
2021-05-17 16:45:00,0.81,677.1,0,0,2
2021-05-17 17:00:00,0.81,659.0,0,0,2
2021-05-17 17:15:00,0.81,671.1,0,0,2
2021-05-17 17:30:00,1.01,684.1,0,0,2
2021-05-17 17:45:00,1.01,677.1,0,0,2
2021-05-17 18:00:00,0.81,671.1,0,0,2
2021-05-17 18:15:00,0.41,629.2,0,0,2
2021-05-17 18:30:00,0.21,527.1,0,0,2
2021-05-17 18:45:00,0.0,484.4,0,0,2
2021-05-17 19:00:00,0.0,0.0,0,0,2
2021-05-18 00:00:00,0.0,0.0,0,0,2
2021-05-18 05:45:00,0.0,143.7,0,0,2
2021-05-18 06:00:00,0.02,547.6,0,0,2
2021-05-18 06:15:00,0.22,655.5,0,0,2
2021-05-18 06:30:00,0.42,674.7,0,0,2
2021-05-18 06:45:00,0.62,697.5,0,0,2
2021-05-18 07:00:00,1.02,697.5,0,0,2
2021-05-18 07:15:00,1.02,703.2,0,0,2
2021-05-18 07:30:00,1.42,703.5,0,0,2
2021-05-18 07:45:00,2.02,704.9,0,0,2
2021-05-18 08:00:00,3.26,715.5,0,0,2
2021-05-18 08:15:00,2.46,685.5,0,0,2
2021-05-18 08:30:00,2.68,718.8,0,0,2
2021-05-18 08:45:00,2.09,709.5,0,0,2
2021-05-18 09:00:00,2.89,709.4,0,0,2
2021-05-18 09:15:00,4.31,709.5,0,0,2
2021-05-18 09:30:00,4.83,688.1,0,0,2
2021-05-18 09:45:00,2.48,668.9,0,0,2
2021-05-18 10:00:00,7.74,690.2,0,0,2
2021-05-18 10:15:00,8.35,669.2,0,0,2
2021-05-18 10:30:00,8.36,651.2,0,0,2
2021-05-18 10:45:00,3.18,663.3,0,0,2
2021-05-18 11:00:00,2.05,673.8,0,0,2
2021-05-18 11:15:00,9.46,643.7,0,0,2
2021-05-18 11:30:00,9.72,627.2,0,0,2
2021-05-18 11:45:00,10.39,637.7,0,0,2
2021-05-18 12:00:00,10.6,615.2,0,0,2
2021-05-18 12:15:00,3.24,663.2,0,0,2
2021-05-18 12:30:00,9.77,651.2,0,0,2
2021-05-18 12:45:00,10.21,661.5,0,0,2
2021-05-18 13:00:00,10.5,633.2,0,0,2
2021-05-18 13:15:00,3.03,645.2,0,0,2
2021-05-18 13:30:00,1.42,663.3,0,0,2
2021-05-18 13:45:00,1.02,669.2,0,0,2
2021-05-18 14:00:00,0.82,696.6,0,0,2
2021-05-18 14:15:00,1.82,726.0,0,0,2
2021-05-18 14:30:00,2.83,717.2,0,0,2
2021-05-18 14:45:00,4.3,723.2,0,0,2
2021-05-18 15:00:00,7.97,693.2,0,0,2
2021-05-18 15:15:00,4.73,678.5,0,0,2
2021-05-18 15:30:00,3.02,681.2,0,0,2
2021-05-18 15:45:00,2.61,690.6,0,0,2
2021-05-18 16:00:00,2.41,693.3,0,0,2
2021-05-18 16:15:00,4.3,711.2,0,0,2
2021-05-18 16:30:00,4.68,705.2,0,0,2
2021-05-18 16:45:00,4.01,709.9,0,0,2
2021-05-18 17:00:00,1.43,681.3,0,0,2
2021-05-18 17:15:00,0.62,663.3,0,0,2
2021-05-18 17:30:00,0.42,667.9,0,0,2
2021-05-18 17:45:00,0.22,651.3,0,0,2
2021-05-18 18:00:00,0.22,603.3,0,0,2
2021-05-18 18:15:00,0.22,543.1,0,0,2
2021-05-18 18:30:00,0.22,495.3,0,0,2
2021-05-18 18:45:00,0.0,171.4,0,0,2
2021-05-19 00:00:00,0.0,0.0,0,0,2
2021-05-19 05:45:00,0.0,589.9,0,0,2
2021-05-19 06:00:00,0.05,591.3,0,0,2
2021-05-19 06:15:00,0.25,687.3,0,0,2
2021-05-19 06:30:00,0.45,696.2,0,0,2
2021-05-19 06:45:00,0.65,701.9,0,0,2
2021-05-19 07:00:00,0.85,711.2,0,0,2
2021-05-19 07:15:00,1.05,723.2,0,0,2
2021-05-19 07:30:00,1.45,728.0,0,0,2
2021-05-19 07:45:00,1.85,722.0,0,0,2
2021-05-19 08:00:00,2.25,705.2,0,0,2
2021-05-19 08:15:00,2.65,703.8,0,0,2
2021-05-19 08:30:00,3.05,699.2,0,0,2
2021-05-19 08:45:00,3.45,698.0,0,0,2
2021-05-19 09:00:00,3.86,694.3,0,0,2
