Time,PV_input_current(A),PV_input_voltage(V),Ambient_temp,Irradiance,PV_temp,PV_no.
2/28/2025 10:45,7.77,651.9,0,0,47.2,5
2/28/2025 10:45,6.23,651.9,0,0,47.2,6
2/28/2025 10:45,7.87,652.1,0,0,47.2,7
2/28/2025 10:45,6.33,652.1,0,0,47.2,8
2/28/2025 10:45,7.79,659.1,0,0,47.2,9
2/28/2025 10:45,6.34,659.1,0,0,47.2,10
2/28/2025 11:00,5.62,675.7,0,0,49,1
2/28/2025 11:00,4.85,675.7,0,0,49,2
2/28/2025 11:00,6.12,668.8,0,0,49,3
2/28/2025 11:00,4.86,668.8,0,0,49,4
2/28/2025 11:00,5.7,653,0,0,49,5
2/28/2025 11:00,4.96,653,0,0,49,6
2/28/2025 11:00,5.68,664.1,0,0,49,7
2/28/2025 11:00,5.24,664.1,0,0,49,8
2/28/2025 11:00,5.58,661.1,0,0,49,9
2/28/2025 11:00,5.29,661.1,0,0,49,10
2/28/2025 11:15,8.25,654.5,0,0,47.3,1
2/28/2025 11:15,7.11,654.5,0,0,47.3,2
2/28/2025 11:15,8.24,646.5,0,0,47.3,3
2/28/2025 11:15,7.24,646.5,0,0,47.3,4
2/28/2025 11:15,8.37,645.9,0,0,47.3,5
2/28/2025 11:15,7.2,645.9,0,0,47.3,6
2/28/2025 11:15,8.24,654.5,0,0,47.3,7
2/28/2025 11:15,7.26,654.5,0,0,47.3,8
2/28/2025 11:15,8.31,651.1,0,0,47.3,9
2/28/2025 11:15,7.16,651.1,0,0,47.3,10
2/28/2025 11:30,8.61,642.4,0,0,51.8,1
2/28/2025 11:30,7.54,642.4,0,0,51.8,2
2/28/2025 11:30,8.65,638.8,0,0,51.8,3
2/28/2025 11:30,7.67,638.8,0,0,51.8,4
2/28/2025 11:30,8.78,633.9,0,0,51.8,5
2/28/2025 11:30,7.6,633.9,0,0,51.8,6
2/28/2025 11:30,8.62,649.9,0,0,51.8,7
2/28/2025 11:30,7.66,649.9,0,0,51.8,8
2/28/2025 11:30,8.64,639.1,0,0,51.8,9
2/28/2025 11:30,7.79,639.1,0,0,51.8,10
2/28/2025 11:45,8.8,627.2,0,0,51.2,1
2/28/2025 11:45,7.92,627.2,0,0,51.2,2
2/28/2025 11:45,8.56,638.9,0,0,51.2,3
2/28/2025 11:45,8.1,638.9,0,0,51.2,4
2/28/2025 11:45,8.75,627,0,0,51.2,5
2/28/2025 11:45,8,627,0,0,51.2,6
2/28/2025 11:45,8.48,640.1,0,0,51.2,7
2/28/2025 11:45,8.1,640.1,0,0,51.2,8
2/28/2025 11:45,8.46,634.9,0,0,51.2,9
2/28/2025 11:45,8.02,634.9,0,0,51.2,10
2/28/2025 12:00,3.01,684.5,0,0,42.2,1
2/28/2025 12:00,2.77,684.5,0,0,42.2,2
2/28/2025 12:00,2.96,673.4,0,0,42.2,3
2/28/2025 12:00,2.87,673.4,0,0,42.2,4
2/28/2025 12:00,2.9,669.8,0,0,42.2,5
2/28/2025 12:00,2.8,669.8,0,0,42.2,6
2/28/2025 12:00,2.93,688.1,0,0,42.2,7
2/28/2025 12:00,2.86,688.1,0,0,42.2,8
2/28/2025 12:00,2.98,670.9,0,0,42.2,9
2/28/2025 12:00,2.8,670.9,0,0,42.2,10
2/28/2025 12:15,3.45,681.2,0,0,41.1,1
2/28/2025 12:15,3.39,681.2,0,0,41.1,2
2/28/2025 12:15,3.59,686.8,0,0,41.1,3
2/28/2025 12:15,3.28,686.8,0,0,41.1,4
2/28/2025 12:15,3.5,676.7,0,0,41.1,5
2/28/2025 12:15,3.21,676.7,0,0,41.1,6
2/28/2025 12:15,3.54,684.4,0,0,41.1,7
2/28/2025 12:15,3.44,684.4,0,0,41.1,8
2/28/2025 12:15,3.46,687.1,0,0,41.1,9
2/28/2025 12:15,3.41,687.1,0,0,41.1,10
2/28/2025 12:30,3.33,669.2,0,0,43.2,1
2/28/2025 12:30,3.4,669.2,0,0,43.2,2
2/28/2025 12:30,3.46,668.9,0,0,43.2,3
2/28/2025 12:30,3.45,668.9,0,0,43.2,4
2/28/2025 12:30,3.47,659.6,0,0,43.2,5
2/28/2025 12:30,3.45,659.6,0,0,43.2,6
2/28/2025 12:30,3.3,664.1,0,0,43.2,7
2/28/2025 12:30,3.41,664.1,0,0,43.2,8
2/28/2025 12:30,3.39,669.1,0,0,43.2,9
2/28/2025 12:30,3.45,669.1,0,0,43.2,10
2/28/2025 12:45,8.01,669.2,0,0,46,1
2/28/2025 12:45,8.09,669.2,0,0,46,2
2/28/2025 12:45,7.91,656.9,0,0,46,3
2/28/2025 12:45,8.01,656.9,0,0,46,4
2/28/2025 12:45,7.8,663.9,0,0,46,5
2/28/2025 12:45,7.92,663.9,0,0,46,6
2/28/2025 12:45,7.88,664.1,0,0,46,7
2/28/2025 12:45,8.06,664.1,0,0,46,8
2/28/2025 12:45,7.88,669.1,0,0,46,9
2/28/2025 12:45,7.99,669.1,0,0,46,10
2/28/2025 13:00,3.82,639.3,0,0,52.4,1
2/28/2025 13:00,4.06,639.3,0,0,52.4,2
2/28/2025 13:00,3.86,626.9,0,0,52.4,3
2/28/2025 13:00,4.02,626.9,0,0,52.4,4
2/28/2025 13:00,3.97,621.9,0,0,52.4,5
2/28/2025 13:00,4.06,621.9,0,0,52.4,6
2/28/2025 13:00,3.91,639.1,0,0,52.4,7
2/28/2025 13:00,3.98,639.1,0,0,52.4,8
2/28/2025 13:00,3.8,636.3,0,0,52.4,9
2/28/2025 13:00,3.99,636.3,0,0,52.4,10
2/28/2025 13:15,3.69,666.3,0,0,49.5,1
2/28/2025 13:15,4.05,666.3,0,0,49.5,2
2/28/2025 13:15,3.84,660.6,0,0,49.5,3
2/28/2025 13:15,4.09,660.6,0,0,49.5,4
2/28/2025 13:15,3.82,657.8,0,0,49.5,5
2/28/2025 13:15,4.04,657.8,0,0,49.5,6
2/28/2025 13:15,3.79,671,0,0,49.5,7
2/28/2025 13:15,4.29,671,0,0,49.5,8
2/28/2025 13:15,3.81,675.3,0,0,49.5,9
2/28/2025 13:15,4.17,675.3,0,0,49.5,10
2/28/2025 13:30,7.34,640.7,0,0,50.6,1
2/28/2025 13:30,8.02,640.7,0,0,50.6,2
2/28/2025 13:30,7.29,644.8,0,0,50.6,3
2/28/2025 13:30,7.85,644.8,0,0,50.6,4
2/28/2025 13:30,7.46,645.8,0,0,50.6,5
2/28/2025 13:30,7.71,645.8,0,0,50.6,6
2/28/2025 13:30,7.3,646.1,0,0,50.6,7
2/28/2025 13:30,7.91,646.1,0,0,50.6,8
2/28/2025 13:30,7.32,645.1,0,0,50.6,9
2/28/2025 13:30,7.88,645.1,0,0,50.6,10
2/28/2025 13:45,2.12,663.2,0,0,44.2,1
2/28/2025 13:45,2.34,663.2,0,0,44.2,2
2/28/2025 13:45,2.1,662.8,0,0,44.2,3
2/28/2025 13:45,2.45,662.8,0,0,44.2,4
2/28/2025 13:45,2.05,653.5,0,0,44.2,5
2/28/2025 13:45,2.44,653.5,0,0,44.2,6
2/28/2025 13:45,2.06,664.1,0,0,44.2,7
2/28/2025 13:45,2.49,664.1,0,0,44.2,8
2/28/2025 13:45,2.02,665.9,0,0,44.2,9
2/28/2025 13:45,2.5,665.9,0,0,44.2,10
2/28/2025 14:00,2.12,681.3,0,0,40.5,1
2/28/2025 14:00,2.13,681.3,0,0,40.5,2
2/28/2025 14:00,2.1,680.8,0,0,40.5,3
2/28/2025 14:00,2.22,680.8,0,0,40.5,4
2/28/2025 14:00,2.04,675.9,0,0,40.5,5
2/28/2025 14:00,2.25,675.9,0,0,40.5,6
2/28/2025 14:00,2.05,693.2,0,0,40.5,7
2/28/2025 14:00,2.31,693.2,0,0,40.5,8
2/28/2025 14:00,2.02,687.1,0,0,40.5,9
2/28/2025 14:00,2.27,687.1,0,0,40.5,10
2/28/2025 14:15,2.73,685.6,0,0,39.1,1
2/28/2025 14:15,3.14,685.6,0,0,39.1,2
2/28/2025 14:15,2.91,686.8,0,0,39.1,3
2/28/2025 14:15,3.05,686.8,0,0,39.1,4
2/28/2025 14:15,2.85,681.9,0,0,39.1,5
2/28/2025 14:15,3.08,681.9,0,0,39.1,6
2/28/2025 14:15,2.87,688.1,0,0,39.1,7
2/28/2025 14:15,3.13,688.1,0,0,39.1,8
2/28/2025 14:15,2.83,687.1,0,0,39.1,9
2/28/2025 14:15,3.1,687.1,0,0,39.1,10
2/28/2025 14:30,6.04,673.7,0,0,46.2,1
2/28/2025 14:30,7.43,673.7,0,0,46.2,2
2/28/2025 14:30,6.04,662.9,0,0,46.2,3
2/28/2025 14:30,7.47,662.9,0,0,46.2,4
2/28/2025 14:30,5.87,656,0,0,46.2,5
2/28/2025 14:30,7.23,656,0,0,46.2,6
2/28/2025 14:30,6.03,664.1,0,0,46.2,7
2/28/2025 14:30,7.39,664.1,0,0,46.2,8
2/28/2025 14:30,6.02,669.1,0,0,46.2,9
2/28/2025 14:30,7.35,669.1,0,0,46.2,10
2/28/2025 14:45,2.11,645.2,0,0,49.7,1
2/28/2025 14:45,2.53,645.2,0,0,49.7,2
2/28/2025 14:45,2.21,653,0,0,49.7,3
2/28/2025 14:45,2.63,653,0,0,49.7,4
2/28/2025 14:45,2.13,644,0,0,49.7,5
2/28/2025 14:45,2.57,644,0,0,49.7,6
2/28/2025 14:45,2.03,647.3,0,0,49.7,7
2/28/2025 14:45,2.64,647.3,0,0,49.7,8
2/28/2025 14:45,2.11,654.2,0,0,49.7,9
2/28/2025 14:45,2.58,654.2,0,0,49.7,10
2/28/2025 15:00,1.47,711.2,0,0,28.7,1
2/28/2025 15:00,2.07,711.2,0,0,28.7,2
2/28/2025 15:00,1.58,717.2,0,0,28.7,3
2/28/2025 15:00,2,717.2,0,0,28.7,4
2/28/2025 15:00,1.45,705.8,0,0,28.7,5
2/28/2025 15:00,2.09,705.8,0,0,28.7,6
2/28/2025 15:00,1.44,723.9,0,0,28.7,7
2/28/2025 15:00,2.03,723.9,0,0,28.7,8
2/28/2025 15:00,1.45,719.6,0,0,28.7,9
2/28/2025 15:00,1.99,719.6,0,0,28.7,10
2/28/2025 15:15,3.12,735.2,0,0,28.1,1
2/28/2025 15:15,4.2,735.2,0,0,28.1,2
2/28/2025 15:15,3.07,747.7,0,0,28.1,3
2/28/2025 15:15,4.11,747.7,0,0,28.1,4
2/28/2025 15:15,3.05,731.9,0,0,28.1,5
2/28/2025 15:15,4.18,731.9,0,0,28.1,6
2/28/2025 15:15,3.07,735.9,0,0,28.1,7
2/28/2025 15:15,4.23,735.9,0,0,28.1,8
2/28/2025 15:15,2.84,747.1,0,0,28.1,9
2/28/2025 15:15,3.99,747.1,0,0,28.1,10
2/28/2025 15:30,5.38,715.8,0,0,31.6,1
2/28/2025 15:30,7.44,715.8,0,0,31.6,2
2/28/2025 15:30,5.52,710.8,0,0,31.6,3
2/28/2025 15:30,7.44,710.8,0,0,31.6,4
2/28/2025 15:30,5.43,711.9,0,0,31.6,5
2/28/2025 15:30,7.38,711.9,0,0,31.6,6
2/28/2025 15:30,5.43,718.3,0,0,31.6,7
2/28/2025 15:30,7.37,718.3,0,0,31.6,8
2/28/2025 15:30,5.35,723.1,0,0,31.6,9
2/28/2025 15:30,7.46,723.1,0,0,31.6,10
2/28/2025 15:45,4.42,700.7,0,0,31.9,1
2/28/2025 15:45,6.81,700.7,0,0,31.9,2
2/28/2025 15:45,4.66,710.8,0,0,31.9,3
2/28/2025 15:45,6.74,710.8,0,0,31.9,4
2/28/2025 15:45,4.63,705.9,0,0,31.9,5
2/28/2025 15:45,6.53,705.9,0,0,31.9,6
2/28/2025 15:45,4.55,718,0,0,31.9,7
2/28/2025 15:45,6.73,718,0,0,31.9,8
2/28/2025 15:45,4.57,705.1,0,0,31.9,9
2/28/2025 15:45,6.82,705.1,0,0,31.9,10
2/28/2025 16:00,2.62,712.7,0,0,28.1,1
2/28/2025 16:00,3.74,712.7,0,0,28.1,2
2/28/2025 16:00,2.64,711.4,0,0,28.1,3
2/28/2025 16:00,3.58,711.4,0,0,28.1,4
2/28/2025 16:00,2.61,699.9,0,0,28.1,5
2/28/2025 16:00,3.77,699.9,0,0,28.1,6
2/28/2025 16:00,2.63,706.2,0,0,28.1,7
2/28/2025 16:00,3.84,706.2,0,0,28.1,8
2/28/2025 16:00,2.7,708.5,0,0,28.1,9
2/28/2025 16:00,3.73,708.5,0,0,28.1,10
2/28/2025 16:15,2.89,703.8,0,0,29.7,1
2/28/2025 16:15,4.45,703.8,0,0,29.7,2
2/28/2025 16:15,2.89,686.9,0,0,29.7,3
2/28/2025 16:15,4.48,686.9,0,0,29.7,4
2/28/2025 16:15,2.99,686,0,0,29.7,5
2/28/2025 16:15,4.34,686,0,0,29.7,6
2/28/2025 16:15,2.9,694.1,0,0,29.7,7
2/28/2025 16:15,4.38,694.1,0,0,29.7,8
2/28/2025 16:15,2.96,696.5,0,0,29.7,9
2/28/2025 16:15,4.36,696.5,0,0,29.7,10
2/28/2025 16:30,2.08,694.7,0,0,41.2,1
2/28/2025 16:30,4.24,694.7,0,0,41.2,2
2/28/2025 16:30,2.28,686.9,0,0,41.2,3
2/28/2025 16:30,4.29,686.9,0,0,41.2,4
2/28/2025 16:30,2.16,691.9,0,0,41.2,5
2/28/2025 16:30,4.13,691.9,0,0,41.2,6
2/28/2025 16:30,2.27,700.1,0,0,41.2,7
2/28/2025 16:30,4.31,700.1,0,0,41.2,8
2/28/2025 16:30,2.14,702.6,0,0,41.2,9
2/28/2025 16:30,4.15,702.6,0,0,41.2,10
2/28/2025 16:45,1.67,705.2,0,0,42.7,1
2/28/2025 16:45,3.58,705.2,0,0,42.7,2
2/28/2025 16:45,1.65,685.8,0,0,42.7,3
2/28/2025 16:45,3.48,685.8,0,0,42.7,4
2/28/2025 16:45,1.56,681.9,0,0,42.7,5
2/28/2025 16:45,3.49,681.9,0,0,42.7,6
2/28/2025 16:45,1.65,694.1,0,0,42.7,7
2/28/2025 16:45,3.51,694.1,0,0,42.7,8
2/28/2025 16:45,1.54,687.1,0,0,42.7,9
2/28/2025 16:45,3.53,687.1,0,0,42.7,10
2/28/2025 17:00,1.07,693.3,0,0,42.2,1
2/28/2025 17:00,2.98,693.3,0,0,42.2,2
2/28/2025 17:00,1.25,681.7,0,0,42.2,3
2/28/2025 17:00,2.86,681.7,0,0,42.2,4
2/28/2025 17:00,1.15,679.4,0,0,42.2,5
2/28/2025 17:00,2.89,679.4,0,0,42.2,6
2/28/2025 17:00,1.25,689.3,0,0,42.2,7
2/28/2025 17:00,2.9,689.3,0,0,42.2,8
2/28/2025 17:00,1.14,698.1,0,0,42.2,9
2/28/2025 17:00,2.93,698.1,0,0,42.2,10
2/28/2025 17:15,0.87,693.3,0,0,39.9,1
2/28/2025 17:15,2.58,693.3,0,0,39.9,2
2/28/2025 17:15,0.85,692.8,0,0,39.9,3
2/28/2025 17:15,2.65,692.8,0,0,39.9,4
2/28/2025 17:15,0.95,690.3,0,0,39.9,5
2/28/2025 17:15,2.49,690.3,0,0,39.9,6
2/28/2025 17:15,0.85,694.1,0,0,39.9,7
2/28/2025 17:15,2.7,694.1,0,0,39.9,8
2/28/2025 17:15,0.94,698.1,0,0,39.9,9
2/28/2025 17:15,2.52,698.1,0,0,39.9,10
2/28/2025 17:30,0.67,686.9,0,0,38.7,1
2/28/2025 17:30,1.97,686.9,0,0,38.7,2
2/28/2025 17:30,0.65,692.1,0,0,38.7,3
2/28/2025 17:30,2.04,692.1,0,0,38.7,4
2/28/2025 17:30,0.55,681.8,0,0,38.7,5
2/28/2025 17:30,2.04,681.8,0,0,38.7,6
2/28/2025 17:30,0.65,688.1,0,0,38.7,7
2/28/2025 17:30,2.09,688.1,0,0,38.7,8
2/28/2025 17:30,0.7,699.2,0,0,38.7,9
2/28/2025 17:30,2.11,699.2,0,0,38.7,10
2/28/2025 17:45,0.47,686.9,0,0,37,1
2/28/2025 17:45,1.35,686.9,0,0,37,2
2/28/2025 17:45,0.65,686.1,0,0,37,3
2/28/2025 17:45,1.43,686.1,0,0,37,4
2/28/2025 17:45,0.55,676,0,0,37,5
2/28/2025 17:45,1.44,676,0,0,37,6
2/28/2025 17:45,0.45,682.1,0,0,37,7
2/28/2025 17:45,1.48,682.1,0,0,37,8
2/28/2025 17:45,0.5,687.1,0,0,37,9
2/28/2025 17:45,1.5,687.1,0,0,37,10
2/28/2025 18:00,0.47,657.7,0,0,35.1,1
2/28/2025 18:00,0.95,657.7,0,0,35.1,2
2/28/2025 18:00,0.45,668,0,0,35.1,3
2/28/2025 18:00,0.83,668,0,0,35.1,4
2/28/2025 18:00,0.35,660.4,0,0,35.1,5
2/28/2025 18:00,0.84,660.4,0,0,35.1,6
2/28/2025 18:00,0.45,668,0,0,35.1,7
2/28/2025 18:00,0.88,668,0,0,35.1,8
2/28/2025 18:00,0.3,669.1,0,0,35.1,9
2/28/2025 18:00,0.9,669.1,0,0,35.1,10
2/28/2025 18:15,0.27,621.3,0,0,32.4,1
2/28/2025 18:15,0.35,621.3,0,0,32.4,2
2/28/2025 18:15,0.25,626.9,0,0,32.4,3
2/28/2025 18:15,0.43,626.9,0,0,32.4,4
2/28/2025 18:15,0.15,615.9,0,0,32.4,5
2/28/2025 18:15,0.44,615.9,0,0,32.4,6
2/28/2025 18:15,0.25,624,0,0,32.4,7
2/28/2025 18:15,0.48,624,0,0,32.4,8
2/28/2025 18:15,0.3,627.1,0,0,32.4,9
2/28/2025 18:15,0.5,627.1,0,0,32.4,10
2/28/2025 18:30,0.07,525.3,0,0,30.4,1
2/28/2025 18:30,0.13,525.3,0,0,30.4,2
2/28/2025 18:30,-0.01,524.9,0,0,30.4,3
2/28/2025 18:30,0.23,524.9,0,0,30.4,4
2/28/2025 18:30,-0.01,531.8,0,0,30.4,5
2/28/2025 18:30,0.24,531.8,0,0,30.4,6
2/28/2025 18:30,-0.01,561.5,0,0,30.4,7
2/28/2025 18:30,0.28,561.5,0,0,30.4,8
2/28/2025 18:30,-0.01,555.1,0,0,30.4,9
2/28/2025 18:30,0.3,555.1,0,0,30.4,10
2/28/2025 18:45,0,172.4,0,0,29.7,1
2/28/2025 18:45,0,172.4,0,0,29.7,2
2/28/2025 18:45,0,170,0,0,29.7,3
2/28/2025 18:45,0,170,0,0,29.7,4
2/28/2025 18:45,0,170.4,0,0,29.7,5
2/28/2025 18:45,0,170.4,0,0,29.7,6
2/28/2025 18:45,0,170.4,0,0,29.7,7
2/28/2025 18:45,0,170.4,0,0,29.7,8
2/28/2025 18:45,0,170.2,0,0,29.7,9
2/28/2025 18:45,0,170.2,0,0,29.7,10
3/1/2025 0:00,0,0,0,0,26.2,1
3/1/2025 0:00,0,0,0,0,26.2,2
3/1/2025 0:00,0,0,0,0,26.2,3
3/1/2025 0:00,0,0,0,0,26.2,4
3/1/2025 0:00,0,0,0,0,26.2,5
3/1/2025 0:00,0,0,0,0,26.2,6
3/1/2025 0:00,0,0,0,0,26.2,7
3/1/2025 0:00,0,0,0,0,26.2,8
3/1/2025 0:00,0,0,0,0,26.2,9
3/1/2025 0:00,0,0,0,0,26.2,10
3/1/2025 6:30,0,445.4,0,0,24,1
3/1/2025 6:30,0,445.4,0,0,24,2
3/1/2025 6:30,0,444.5,0,0,24,3
3/1/2025 6:30,0,444.5,0,0,24,4
3/1/2025 6:30,0,445.3,0,0,24,5
3/1/2025 6:30,0,445.3,0,0,24,6
3/1/2025 6:30,0,445.2,0,0,24,7
3/1/2025 6:30,0,445.2,0,0,24,8
3/1/2025 6:30,0,444.2,0,0,24,9
3/1/2025 6:30,0,444.2,0,0,24,10
3/1/2025 6:45,0.02,544.8,0,0,24.2,1
3/1/2025 6:45,0.06,544.8,0,0,24.2,2
3/1/2025 6:45,0.01,538.4,0,0,24.2,3
3/1/2025 6:45,0.07,538.4,0,0,24.2,4
3/1/2025 6:45,0.01,569.2,0,0,24.2,5
3/1/2025 6:45,0.05,569.2,0,0,24.2,6
3/1/2025 6:45,0.01,522.1,0,0,24.2,7
3/1/2025 6:45,0.06,522.1,0,0,24.2,8
3/1/2025 6:45,0.01,551.9,0,0,24.2,9
3/1/2025 6:45,0.06,551.9,0,0,24.2,10
3/1/2025 7:00,0.02,682.8,0,0,24.2,1
3/1/2025 7:00,0.06,682.8,0,0,24.2,2
3/1/2025 7:00,0.01,649.8,0,0,24.2,3
3/1/2025 7:00,0.07,649.8,0,0,24.2,4
3/1/2025 7:00,0.01,644.5,0,0,24.2,5
3/1/2025 7:00,0.05,644.5,0,0,24.2,6
3/1/2025 7:00,0.01,656.6,0,0,24.2,7
3/1/2025 7:00,0.06,656.6,0,0,24.2,8
3/1/2025 7:00,0.01,662.3,0,0,24.2,9
3/1/2025 7:00,0.06,662.3,0,0,24.2,10
3/1/2025 7:15,0.42,682.7,0,0,24.1,1
3/1/2025 7:15,0.26,682.7,0,0,24.1,2
3/1/2025 7:15,0.41,683.3,0,0,24.1,3
3/1/2025 7:15,0.27,683.3,0,0,24.1,4
3/1/2025 7:15,0.41,677.4,0,0,24.1,5
3/1/2025 7:15,0.25,677.4,0,0,24.1,6
3/1/2025 7:15,0.41,689.4,0,0,24.1,7
3/1/2025 7:15,0.26,689.4,0,0,24.1,8
3/1/2025 7:15,0.41,677.8,0,0,24.1,9
3/1/2025 7:15,0.26,677.8,0,0,24.1,10
3/1/2025 7:30,1.02,718.6,0,0,25,1
3/1/2025 7:30,0.46,718.6,0,0,25,2
3/1/2025 7:30,1.04,712.9,0,0,25,3
3/1/2025 7:30,0.47,712.9,0,0,25,4
3/1/2025 7:30,1.01,707.6,0,0,25,5
3/1/2025 7:30,0.45,707.6,0,0,25,6
3/1/2025 7:30,1.04,717.4,0,0,25,7
3/1/2025 7:30,0.46,717.4,0,0,25,8
3/1/2025 7:30,1.08,719.4,0,0,25,9
3/1/2025 7:30,0.46,719.4,0,0,25,10
3/1/2025 7:45,1.79,724.2,0,0,26.6,1
3/1/2025 7:45,0.66,724.2,0,0,26.6,2
3/1/2025 7:45,1.84,719.1,0,0,26.6,3
3/1/2025 7:45,0.67,719.1,0,0,26.6,4
3/1/2025 7:45,1.88,713.6,0,0,26.6,5
3/1/2025 7:45,0.65,713.6,0,0,26.6,6
3/1/2025 7:45,1.89,725.6,0,0,26.6,7
3/1/2025 7:45,0.66,725.6,0,0,26.6,8
3/1/2025 7:45,1.88,731.4,0,0,26.6,9
3/1/2025 7:45,0.66,731.4,0,0,26.6,10
3/1/2025 8:00,2.6,718.7,0,0,28.3,1
3/1/2025 8:00,0.86,718.7,0,0,28.3,2
3/1/2025 8:00,2.66,724.9,0,0,28.3,3
3/1/2025 8:00,0.87,724.9,0,0,28.3,4
3/1/2025 8:00,2.68,718.7,0,0,28.3,5
3/1/2025 8:00,0.86,718.7,0,0,28.3,6
3/1/2025 8:00,2.7,721.4,0,0,28.3,7
3/1/2025 8:00,0.86,721.4,0,0,28.3,8
3/1/2025 8:00,2.69,717,0,0,28.3,9
3/1/2025 8:00,0.86,717,0,0,28.3,10
3/1/2025 8:15,2.96,724.1,0,0,29,1
3/1/2025 8:15,1.27,724.1,0,0,29,2
3/1/2025 8:15,2.72,719.2,0,0,29,3
3/1/2025 8:15,1.29,719.2,0,0,29,4
3/1/2025 8:15,2.85,719.6,0,0,29,5
3/1/2025 8:15,1.25,719.6,0,0,29,6
3/1/2025 8:15,2.9,719.6,0,0,29,7
3/1/2025 8:15,1.29,719.6,0,0,29,8
3/1/2025 8:15,2.7,722.9,0,0,29,9
3/1/2025 8:15,1.27,722.9,0,0,29,10
3/1/2025 8:30,3.78,712.7,0,0,31,1
3/1/2025 8:30,1.67,712.7,0,0,31,2
3/1/2025 8:30,3.8,718.9,0,0,31,3
3/1/2025 8:30,1.5,718.9,0,0,31,4
3/1/2025 8:30,3.68,701.6,0,0,31,5
3/1/2025 8:30,1.45,701.6,0,0,31,6
3/1/2025 8:30,3.69,719.6,0,0,31,7
3/1/2025 8:30,1.49,719.6,0,0,31,8
3/1/2025 8:30,3.74,721.8,0,0,31,9
3/1/2025 8:30,1.67,721.8,0,0,31,10
3/1/2025 8:45,4.51,702.7,0,0,32.2,1
3/1/2025 8:45,2.11,702.7,0,0,32.2,2
3/1/2025 8:45,4.44,712.8,0,0,32.2,3
3/1/2025 8:45,2.17,712.8,0,0,32.2,4
3/1/2025 8:45,4.53,707.6,0,0,32.2,5
3/1/2025 8:45,2.06,707.6,0,0,32.2,6
3/1/2025 8:45,4.63,713.6,0,0,32.2,7
3/1/2025 8:45,2.15,713.6,0,0,32.2,8
3/1/2025 8:45,4.43,713.4,0,0,32.2,9
3/1/2025 8:45,2.09,713.4,0,0,32.2,10
3/1/2025 9:00,5.13,700.8,0,0,33.3,1
3/1/2025 9:00,2.72,700.8,0,0,33.3,2
3/1/2025 9:00,5.07,706.9,0,0,33.3,3
3/1/2025 9:00,2.57,706.9,0,0,33.3,4
3/1/2025 9:00,5.13,701.2,0,0,33.3,5
3/1/2025 9:00,2.67,701.2,0,0,33.3,6
3/1/2025 9:00,5.26,713.6,0,0,33.3,7
3/1/2025 9:00,2.75,713.6,0,0,33.3,8
3/1/2025 9:00,5.26,712.4,0,0,33.3,9
3/1/2025 9:00,2.69,712.4,0,0,33.3,10
3/1/2025 9:15,5.8,700.7,0,0,36.8,1
3/1/2025 9:15,3.33,700.7,0,0,36.8,2
3/1/2025 9:15,5.68,698.2,0,0,36.8,3
3/1/2025 9:15,3.18,698.2,0,0,36.8,4
3/1/2025 9:15,5.78,699.4,0,0,36.8,5
3/1/2025 9:15,3.08,699.4,0,0,36.8,6
3/1/2025 9:15,5.67,695.6,0,0,36.8,7
3/1/2025 9:15,3.16,695.6,0,0,36.8,8
3/1/2025 9:15,5.68,696.4,0,0,36.8,9
3/1/2025 9:15,3.29,696.4,0,0,36.8,10
3/1/2025 9:30,6.42,691,0,0,38.2,1
3/1/2025 9:30,3.93,691,0,0,38.2,2
3/1/2025 9:30,6.35,688.9,0,0,38.2,3
3/1/2025 9:30,3.99,688.9,0,0,38.2,4
3/1/2025 9:30,6.41,677.6,0,0,38.2,5
3/1/2025 9:30,3.9,677.6,0,0,38.2,6
3/1/2025 9:30,6.28,695.6,0,0,38.2,7
3/1/2025 9:30,3.96,695.6,0,0,38.2,8
3/1/2025 9:30,6.31,690.1,0,0,38.2,9
3/1/2025 9:30,3.9,690.1,0,0,38.2,10
3/1/2025 9:45,6.92,683.1,0,0,39,1
3/1/2025 9:45,4.54,683.1,0,0,39,2
3/1/2025 9:45,6.84,682.8,0,0,39,3
3/1/2025 9:45,4.59,682.8,0,0,39,4
3/1/2025 9:45,6.88,683.6,0,0,39,5
3/1/2025 9:45,4.51,683.6,0,0,39,6
3/1/2025 9:45,6.94,689.6,0,0,39,7
3/1/2025 9:45,4.56,689.6,0,0,39,8
3/1/2025 9:45,6.81,696.1,0,0,39,9
3/1/2025 9:45,4.51,696.1,0,0,39,10
3/1/2025 10:00,7.04,682.7,0,0,40,1
3/1/2025 10:00,4.99,682.7,0,0,40,2
3/1/2025 10:00,7.24,675,0,0,40,3
3/1/2025 10:00,5,675,0,0,40,4
3/1/2025 10:00,7.28,675.6,0,0,40,5
3/1/2025 10:00,4.93,675.6,0,0,40,6
3/1/2025 10:00,7.05,684.9,0,0,40,7
3/1/2025 10:00,4.95,684.9,0,0,40,8
3/1/2025 10:00,7.03,689.4,0,0,40,9
3/1/2025 10:00,5.06,689.4,0,0,40,10
3/1/2025 10:15,7.74,670.7,0,0,43.9,1
3/1/2025 10:15,5.65,670.7,0,0,43.9,2
3/1/2025 10:15,7.72,666.8,0,0,43.9,3
3/1/2025 10:15,5.62,666.8,0,0,43.9,4
3/1/2025 10:15,7.76,673.9,0,0,43.9,5
3/1/2025 10:15,5.57,673.9,0,0,43.9,6
