,Time,PV_input_current(A),PV_input_voltage(V),Ambient_temp,Irradiance,PV_temp,PV_no.
4551,2024-11-10 07:15:00,0.44,723.1,26.7,61.3,25.4,2
4552,2024-11-10 07:15:00,1.61,728.3,26.7,61.3,25.4,3
4553,2024-11-10 07:15:00,0.45,728.3,26.7,61.3,25.4,4
4554,2024-11-10 07:15:00,1.81,713.1,26.7,61.3,25.4,5
4555,2024-11-10 07:15:00,0.45,713.1,26.7,61.3,25.4,6
4556,2024-11-10 07:15:00,1.81,712.8,26.7,61.3,25.4,7
4557,2024-11-10 07:15:00,0.44,712.8,26.7,61.3,25.4,8
4558,2024-11-10 07:15:00,1.61,724.6,26.7,61.3,25.4,9
4559,2024-11-10 07:15:00,0.45,724.6,26.7,61.3,25.4,10
4560,2024-11-10 07:30:00,2.41,729.8,27.3,101.7,27.9,1
4561,2024-11-10 07:30:00,0.64,729.8,27.3,101.7,27.9,2
4562,2024-11-10 07:30:00,2.41,724.1,27.3,101.7,27.9,3
4563,2024-11-10 07:30:00,0.65,724.1,27.3,101.7,27.9,4
4564,2024-11-10 07:30:00,2.41,719.7,27.3,101.7,27.9,5
4565,2024-11-10 07:30:00,0.65,719.7,27.3,101.7,27.9,6
4566,2024-11-10 07:30:00,2.41,707.3,27.3,101.7,27.9,7
4567,2024-11-10 07:30:00,0.64,707.3,27.3,101.7,27.9,8
4568,2024-11-10 07:30:00,2.41,723.3,27.3,101.7,27.9,9
4569,2024-11-10 07:30:00,0.65,723.3,27.3,101.7,27.9,10
4570,2024-11-10 07:45:00,3.23,719.6,27.8,142.5,30.4,1
4571,2024-11-10 07:45:00,0.84,719.6,27.8,142.5,30.4,2
4572,2024-11-10 07:45:00,3.22,718.1,27.8,142.5,30.4,3
4573,2024-11-10 07:45:00,0.85,718.1,27.8,142.5,30.4,4
4574,2024-11-10 07:45:00,3.21,719.1,27.8,142.5,30.4,5
4575,2024-11-10 07:45:00,0.85,719.1,27.8,142.5,30.4,6
4576,2024-11-10 07:45:00,3.04,730.8,27.8,142.5,30.4,7
4577,2024-11-10 07:45:00,0.84,730.8,27.8,142.5,30.4,8
4578,2024-11-10 07:45:00,3.21,724.6,27.8,142.5,30.4,9
4579,2024-11-10 07:45:00,0.85,724.6,27.8,142.5,30.4,10
4580,2024-11-10 08:00:00,3.83,715.0,29.1,183.4,31.9,1
4581,2024-11-10 08:00:00,1.24,715.0,29.1,183.4,31.9,2
4582,2024-11-10 08:00:00,3.8,718.9,29.1,183.4,31.9,3
4583,2024-11-10 08:00:00,1.25,718.9,29.1,183.4,31.9,4
4584,2024-11-10 08:00:00,3.82,719.1,29.1,183.4,31.9,5
4585,2024-11-10 08:00:00,1.25,719.1,29.1,183.4,31.9,6
4586,2024-11-10 08:00:00,3.86,712.8,29.1,183.4,31.9,7
4587,2024-11-10 08:00:00,1.24,712.8,29.1,183.4,31.9,8
4588,2024-11-10 08:00:00,3.81,718.6,29.1,183.4,31.9,9
4589,2024-11-10 08:00:00,1.25,718.6,29.1,183.4,31.9,10
4590,2024-11-10 08:15:00,4.46,717.8,29.4,221.3,31.3,1
4591,2024-11-10 08:15:00,1.84,717.8,29.4,221.3,31.3,2
4592,2024-11-10 08:15:00,4.41,712.9,29.4,221.3,31.3,3
4593,2024-11-10 08:15:00,1.85,712.9,29.4,221.3,31.3,4
4594,2024-11-10 08:15:00,4.45,704.6,29.4,221.3,31.3,5
4595,2024-11-10 08:15:00,1.65,704.6,29.4,221.3,31.3,6
4596,2024-11-10 08:15:00,4.46,718.8,29.4,221.3,31.3,7
4597,2024-11-10 08:15:00,1.84,718.8,29.4,221.3,31.3,8
4598,2024-11-10 08:15:00,4.41,709.6,29.4,221.3,31.3,9
4599,2024-11-10 08:15:00,1.85,709.6,29.4,221.3,31.3,10
4600,2024-11-10 08:30:00,5.09,717.8,29.4,257.9,31.5,1
4601,2024-11-10 08:30:00,2.24,717.8,29.4,257.9,31.5,2
4602,2024-11-10 08:30:00,5.04,712.1,29.4,257.9,31.5,3
4603,2024-11-10 08:30:00,2.25,712.1,29.4,257.9,31.5,4
4604,2024-11-10 08:30:00,5.13,701.1,29.4,257.9,31.5,5
4605,2024-11-10 08:30:00,2.25,701.1,29.4,257.9,31.5,6
4606,2024-11-10 08:30:00,5.1,712.9,29.4,257.9,31.5,7
4607,2024-11-10 08:30:00,2.24,712.9,29.4,257.9,31.5,8
4608,2024-11-10 08:30:00,5.08,708.0,29.4,257.9,31.5,9
4609,2024-11-10 08:30:00,2.25,708.0,29.4,257.9,31.5,10
4610,2024-11-10 08:45:00,5.7,699.8,30.0,289.7,32.5,1
4611,2024-11-10 08:45:00,3.04,699.8,30.0,289.7,32.5,2
4612,2024-11-10 08:45:00,5.67,700.1,30.0,289.7,32.5,3
4613,2024-11-10 08:45:00,2.85,700.1,30.0,289.7,32.5,4
4614,2024-11-10 08:45:00,5.75,695.1,30.0,289.7,32.5,5
4615,2024-11-10 08:45:00,2.85,695.1,30.0,289.7,32.5,6
4616,2024-11-10 08:45:00,5.72,700.9,30.0,289.7,32.5,7
4617,2024-11-10 08:45:00,3.04,700.9,30.0,289.7,32.5,8
4618,2024-11-10 08:45:00,5.53,707.8,30.0,289.7,32.5,9
4619,2024-11-10 08:45:00,2.85,707.8,30.0,289.7,32.5,10
4620,2024-11-10 09:00:00,6.13,693.8,30.6,319.6,33.6,1
4621,2024-11-10 09:00:00,3.65,693.8,30.6,319.6,33.6,2
4622,2024-11-10 09:00:00,6.23,689.9,30.6,319.6,33.6,3
4623,2024-11-10 09:00:00,3.46,689.9,30.6,319.6,33.6,4
4624,2024-11-10 09:00:00,6.15,695.1,30.6,319.6,33.6,5
4625,2024-11-10 09:00:00,3.45,695.1,30.6,319.6,33.6,6
4626,2024-11-10 09:00:00,6.15,691.9,30.6,319.6,33.6,7
4627,2024-11-10 09:00:00,3.65,691.9,30.6,319.6,33.6,8
4628,2024-11-10 09:00:00,6.17,695.4,30.6,319.6,33.6,9
4629,2024-11-10 09:00:00,3.45,695.4,30.6,319.6,33.6,10
4630,2024-11-10 09:15:00,6.54,687.8,31.0,343.4,33.7,1
4631,2024-11-10 09:15:00,4.06,687.8,31.0,343.4,33.7,2
4632,2024-11-10 09:15:00,6.65,692.1,31.0,343.4,33.7,3
4633,2024-11-10 09:15:00,4.06,692.1,31.0,343.4,33.7,4
4634,2024-11-10 09:15:00,6.56,682.2,31.0,343.4,33.7,5
4635,2024-11-10 09:15:00,4.08,682.2,31.0,343.4,33.7,6
4636,2024-11-10 09:15:00,6.55,686.0,31.0,343.4,33.7,7
4637,2024-11-10 09:15:00,4.06,686.0,31.0,343.4,33.7,8
4638,2024-11-10 09:15:00,6.57,683.4,31.0,343.4,33.7,9
4639,2024-11-10 09:15:00,4.25,683.4,31.0,343.4,33.7,10
4640,2024-11-10 09:30:00,6.96,687.0,31.6,366.5,36.0,1
4641,2024-11-10 09:30:00,4.68,687.0,31.6,366.5,36.0,2
4642,2024-11-10 09:30:00,6.86,682.1,31.6,366.5,36.0,3
4643,2024-11-10 09:30:00,4.68,682.1,31.6,366.5,36.0,4
4644,2024-11-10 09:30:00,6.98,677.1,31.6,366.5,36.0,5
4645,2024-11-10 09:30:00,4.69,677.1,31.6,366.5,36.0,6
4646,2024-11-10 09:30:00,6.96,682.8,31.6,366.5,36.0,7
4647,2024-11-10 09:30:00,4.67,682.8,31.6,366.5,36.0,8
4648,2024-11-10 09:30:00,6.99,682.6,31.6,366.5,36.0,9
4649,2024-11-10 09:30:00,4.65,682.6,31.6,366.5,36.0,10
4650,2024-11-10 09:45:00,7.21,676.5,33.6,389.2,36.9,1
4651,2024-11-10 09:45:00,5.08,676.5,33.6,389.2,36.9,2
4652,2024-11-10 09:45:00,7.35,672.0,33.6,389.2,36.9,3
4653,2024-11-10 09:45:00,5.08,672.0,33.6,389.2,36.9,4
4654,2024-11-10 09:45:00,7.39,676.2,33.6,389.2,36.9,5
4655,2024-11-10 09:45:00,5.1,676.2,33.6,389.2,36.9,6
4656,2024-11-10 09:45:00,7.37,676.8,33.6,389.2,36.9,7
4657,2024-11-10 09:45:00,5.28,676.8,33.6,389.2,36.9,8
4658,2024-11-10 09:45:00,7.2,675.7,33.6,389.2,36.9,9
4659,2024-11-10 09:45:00,5.28,675.7,33.6,389.2,36.9,10
4660,2024-11-10 10:00:00,7.54,669.7,34.9,404.4,39.1,1
4661,2024-11-10 10:00:00,5.71,669.7,34.9,404.4,39.1,2
4662,2024-11-10 10:00:00,7.57,670.1,34.9,404.4,39.1,3
4663,2024-11-10 10:00:00,5.7,670.1,34.9,404.4,39.1,4
4664,2024-11-10 10:00:00,7.59,665.0,34.9,404.4,39.1,5
4665,2024-11-10 10:00:00,5.7,665.0,34.9,404.4,39.1,6
4666,2024-11-10 10:00:00,7.57,665.8,34.9,404.4,39.1,7
4667,2024-11-10 10:00:00,5.68,665.8,34.9,404.4,39.1,8
4668,2024-11-10 10:00:00,7.64,664.5,34.9,404.4,39.1,9
4669,2024-11-10 10:00:00,5.7,664.5,34.9,404.4,39.1,10
4670,2024-11-10 10:15:00,7.77,669.8,35.6,407.5,40.7,1
4671,2024-11-10 10:15:00,6.11,669.8,35.6,407.5,40.7,2
4672,2024-11-10 10:15:00,7.8,670.1,35.6,407.5,40.7,3
4673,2024-11-10 10:15:00,6.1,670.1,35.6,407.5,40.7,4
4674,2024-11-10 10:15:00,7.82,667.0,35.6,407.5,40.7,5
4675,2024-11-10 10:15:00,6.11,667.0,35.6,407.5,40.7,6
4676,2024-11-10 10:15:00,7.78,675.7,35.6,407.5,40.7,7
4677,2024-11-10 10:15:00,6.11,675.7,35.6,407.5,40.7,8
4678,2024-11-10 10:15:00,7.83,666.9,35.6,407.5,40.7,9
4679,2024-11-10 10:15:00,6.11,666.9,35.6,407.5,40.7,10
4680,2024-11-10 10:30:00,7.09,667.6,38.3,374.5,42.4,1
4681,2024-11-10 10:30:00,5.91,667.6,38.3,374.5,42.4,2
4682,2024-11-10 10:30:00,7.08,670.1,38.3,374.5,42.4,3
4683,2024-11-10 10:30:00,5.69,670.1,38.3,374.5,42.4,4
4684,2024-11-10 10:30:00,7.25,659.1,38.3,374.5,42.4,5
4685,2024-11-10 10:30:00,5.71,659.1,38.3,374.5,42.4,6
4686,2024-11-10 10:30:00,7.13,664.9,38.3,374.5,42.4,7
4687,2024-11-10 10:30:00,5.86,664.9,38.3,374.5,42.4,8
4688,2024-11-10 10:30:00,7.13,658.6,38.3,374.5,42.4,9
4689,2024-11-10 10:30:00,5.86,658.6,38.3,374.5,42.4,10
4690,2024-11-10 10:45:00,8.15,654.0,38.6,423.3,43.7,1
4691,2024-11-10 10:45:00,6.77,654.0,38.6,423.3,43.7,2
4692,2024-11-10 10:45:00,8.01,670.1,38.6,423.3,43.7,3
4693,2024-11-10 10:45:00,6.75,670.1,38.6,423.3,43.7,4
4694,2024-11-10 10:45:00,8.09,659.1,38.6,423.3,43.7,5
4695,2024-11-10 10:45:00,6.78,659.1,38.6,423.3,43.7,6
4696,2024-11-10 10:45:00,8.22,664.8,38.6,423.3,43.7,7
4697,2024-11-10 10:45:00,6.92,664.8,38.6,423.3,43.7,8
4698,2024-11-10 10:45:00,7.98,658.6,38.6,423.3,43.7,9
4699,2024-11-10 10:45:00,6.9,658.6,38.6,423.3,43.7,10
4700,2024-11-10 11:00:00,8.15,651.8,41.0,422.7,46.4,1
4701,2024-11-10 11:00:00,7.0,651.8,41.0,422.7,46.4,2
4702,2024-11-10 11:00:00,8.05,663.5,41.0,422.7,46.4,3
4703,2024-11-10 11:00:00,6.95,663.5,41.0,422.7,46.4,4
4704,2024-11-10 11:00:00,8.07,654.9,41.0,422.7,46.4,5
4705,2024-11-10 11:00:00,6.99,654.9,41.0,422.7,46.4,6
4706,2024-11-10 11:00:00,8.02,657.8,41.0,422.7,46.4,7
4707,2024-11-10 11:00:00,7.13,657.8,41.0,422.7,46.4,8
4708,2024-11-10 11:00:00,8.06,662.4,41.0,422.7,46.4,9
4709,2024-11-10 11:00:00,7.11,662.4,41.0,422.7,46.4,10
4710,2024-11-10 11:15:00,8.3,657.8,41.5,425.2,44.2,1
4711,2024-11-10 11:15:00,7.37,657.8,41.5,425.2,44.2,2
4712,2024-11-10 11:15:00,8.09,669.7,41.5,425.2,44.2,3
4713,2024-11-10 11:15:00,7.32,669.7,41.5,425.2,44.2,4
4714,2024-11-10 11:15:00,8.28,651.1,41.5,425.2,44.2,5
4715,2024-11-10 11:15:00,7.24,651.1,41.5,425.2,44.2,6
4716,2024-11-10 11:15:00,8.12,657.7,41.5,425.2,44.2,7
4717,2024-11-10 11:15:00,7.33,657.7,41.5,425.2,44.2,8
4718,2024-11-10 11:15:00,8.07,666.9,41.5,425.2,44.2,9
4719,2024-11-10 11:15:00,7.31,666.9,41.5,425.2,44.2,10
4720,2024-11-10 11:30:00,8.12,655.6,36.2,408.1,42.9,1
4721,2024-11-10 11:30:00,7.59,655.6,36.2,408.1,42.9,2
4722,2024-11-10 11:30:00,8.14,652.1,36.2,408.1,42.9,3
4723,2024-11-10 11:30:00,7.59,652.1,36.2,408.1,42.9,4
4724,2024-11-10 11:30:00,8.29,641.1,36.2,408.1,42.9,5
4725,2024-11-10 11:30:00,7.47,641.1,36.2,408.1,42.9,6
4726,2024-11-10 11:30:00,8.26,652.8,36.2,408.1,42.9,7
4727,2024-11-10 11:30:00,7.58,652.8,36.2,408.1,42.9,8
4728,2024-11-10 11:30:00,8.17,652.6,36.2,408.1,42.9,9
4729,2024-11-10 11:30:00,7.57,652.6,36.2,408.1,42.9,10
4730,2024-11-10 11:45:00,7.65,649.6,40.4,412.4,46.2,1
4731,2024-11-10 11:45:00,7.34,649.6,40.4,412.4,46.2,2
4732,2024-11-10 11:45:00,7.66,658.1,40.4,412.4,46.2,3
4733,2024-11-10 11:45:00,7.26,658.1,40.4,412.4,46.2,4
4734,2024-11-10 11:45:00,7.62,641.1,40.4,412.4,46.2,5
4735,2024-11-10 11:45:00,7.19,641.1,40.4,412.4,46.2,6
4736,2024-11-10 11:45:00,7.74,646.8,40.4,412.4,46.2,7
4737,2024-11-10 11:45:00,7.29,646.8,40.4,412.4,46.2,8
4738,2024-11-10 11:45:00,7.64,646.6,40.4,412.4,46.2,9
4739,2024-11-10 11:45:00,7.37,646.6,40.4,412.4,46.2,10
4740,2024-11-10 12:00:00,8.1,645.8,36.5,418.5,45.5,1
4741,2024-11-10 12:00:00,8.06,645.8,36.5,418.5,45.5,2
4742,2024-11-10 12:00:00,8.13,651.5,36.5,418.5,45.5,3
4743,2024-11-10 12:00:00,7.91,651.5,36.5,418.5,45.5,4
4744,2024-11-10 12:00:00,8.04,635.1,36.5,418.5,45.5,5
4745,2024-11-10 12:00:00,7.86,635.1,36.5,418.5,45.5,6
4746,2024-11-10 12:00:00,8.18,646.9,36.5,418.5,45.5,7
4747,2024-11-10 12:00:00,7.97,646.9,36.5,418.5,45.5,8
4748,2024-11-10 12:00:00,8.06,646.6,36.5,418.5,45.5,9
4749,2024-11-10 12:00:00,7.89,646.6,36.5,418.5,45.5,10
4750,2024-11-10 12:15:00,7.86,645.8,36.3,425.2,47.4,1
4751,2024-11-10 12:15:00,8.14,645.8,36.3,425.2,47.4,2
4752,2024-11-10 12:15:00,7.95,640.7,36.3,425.2,47.4,3
4753,2024-11-10 12:15:00,8.18,640.7,36.3,425.2,47.4,4
4754,2024-11-10 12:15:00,8.04,635.1,36.3,425.2,47.4,5
4755,2024-11-10 12:15:00,7.91,635.1,36.3,425.2,47.4,6
4756,2024-11-10 12:15:00,7.94,645.7,36.3,425.2,47.4,7
4757,2024-11-10 12:15:00,8.11,645.7,36.3,425.2,47.4,8
4758,2024-11-10 12:15:00,7.97,642.6,36.3,425.2,47.4,9
4759,2024-11-10 12:15:00,8.11,642.6,36.3,425.2,47.4,10
4760,2024-11-10 12:30:00,7.89,649.7,40.3,427.0,48.8,1
4761,2024-11-10 12:30:00,8.18,649.7,40.3,427.0,48.8,2
4762,2024-11-10 12:30:00,7.77,646.1,40.3,427.0,48.8,3
4763,2024-11-10 12:30:00,8.21,646.1,40.3,427.0,48.8,4
4764,2024-11-10 12:30:00,7.98,641.1,40.3,427.0,48.8,5
4765,2024-11-10 12:30:00,8.0,641.1,40.3,427.0,48.8,6
4766,2024-11-10 12:30:00,7.94,652.8,40.3,427.0,48.8,7
4767,2024-11-10 12:30:00,8.12,652.8,40.3,427.0,48.8,8
4768,2024-11-10 12:30:00,7.71,640.6,40.3,427.0,48.8,9
4769,2024-11-10 12:30:00,8.11,640.6,40.3,427.0,48.8,10
4770,2024-11-10 12:45:00,7.45,651.8,38.0,419.1,50.8,1
4771,2024-11-10 12:45:00,8.21,651.8,38.0,419.1,50.8,2
4772,2024-11-10 12:45:00,7.56,640.7,38.0,419.1,50.8,3
4773,2024-11-10 12:45:00,8.13,640.7,38.0,419.1,50.8,4
4774,2024-11-10 12:45:00,7.75,639.3,38.0,419.1,50.8,5
4775,2024-11-10 12:45:00,7.98,639.3,38.0,419.1,50.8,6
4776,2024-11-10 12:45:00,7.74,646.8,38.0,419.1,50.8,7
4777,2024-11-10 12:45:00,8.14,646.8,38.0,419.1,50.8,8
4778,2024-11-10 12:45:00,7.52,644.5,38.0,419.1,50.8,9
4779,2024-11-10 12:45:00,8.15,644.5,38.0,419.1,50.8,10
4780,2024-11-10 13:00:00,7.04,639.8,42.2,413.6,48.3,1
4781,2024-11-10 13:00:00,7.93,639.8,42.2,413.6,48.3,2
4782,2024-11-10 13:00:00,7.12,651.5,42.2,413.6,48.3,3
4783,2024-11-10 13:00:00,7.86,651.5,42.2,413.6,48.3,4
4784,2024-11-10 13:00:00,7.08,639.3,42.2,413.6,48.3,5
4785,2024-11-10 13:00:00,7.75,639.3,42.2,413.6,48.3,6
4786,2024-11-10 13:00:00,7.06,651.5,42.2,413.6,48.3,7
4787,2024-11-10 13:00:00,7.83,651.5,42.2,413.6,48.3,8
4788,2024-11-10 13:00:00,7.0,648.7,42.2,413.6,48.3,9
4789,2024-11-10 13:00:00,7.92,648.7,42.2,413.6,48.3,10
4790,2024-11-10 13:15:00,7.06,645.7,38.0,413.6,48.9,1
4791,2024-11-10 13:15:00,8.12,645.7,38.0,413.6,48.9,2
4792,2024-11-10 13:15:00,7.06,640.0,38.0,413.6,48.9,3
4793,2024-11-10 13:15:00,8.08,640.0,38.0,413.6,48.9,4
4794,2024-11-10 13:15:00,7.07,635.1,38.0,413.6,48.9,5
4795,2024-11-10 13:15:00,8.0,635.1,38.0,413.6,48.9,6
4796,2024-11-10 13:15:00,7.06,646.8,38.0,413.6,48.9,7
4797,2024-11-10 13:15:00,7.98,646.8,38.0,413.6,48.9,8
4798,2024-11-10 13:15:00,6.99,640.6,38.0,413.6,48.9,9
4799,2024-11-10 13:15:00,7.97,640.6,38.0,413.6,48.9,10
4800,2024-11-10 13:30:00,6.53,647.6,42.8,411.8,51.0,1
4801,2024-11-10 13:30:00,7.89,647.6,42.8,411.8,51.0,2
4802,2024-11-10 13:30:00,6.57,640.1,42.8,411.8,51.0,3
4803,2024-11-10 13:30:00,7.97,640.1,42.8,411.8,51.0,4
4804,2024-11-10 13:30:00,6.63,635.1,42.8,411.8,51.0,5
4805,2024-11-10 13:30:00,7.91,635.1,42.8,411.8,51.0,6
4806,2024-11-10 13:30:00,6.79,646.8,42.8,411.8,51.0,7
4807,2024-11-10 13:30:00,7.98,646.8,42.8,411.8,51.0,8
4808,2024-11-10 13:30:00,6.61,646.6,42.8,411.8,51.0,9
4809,2024-11-10 13:30:00,7.97,646.6,42.8,411.8,51.0,10
4810,2024-11-10 13:45:00,6.49,639.8,40.1,408.1,50.0,1
4811,2024-11-10 13:45:00,7.83,639.8,40.1,408.1,50.0,2
4812,2024-11-10 13:45:00,6.36,646.7,40.1,408.1,50.0,3
4813,2024-11-10 13:45:00,7.64,646.7,40.1,408.1,50.0,4
4814,2024-11-10 13:45:00,6.4,639.4,40.1,408.1,50.0,5
4815,2024-11-10 13:45:00,7.73,639.4,40.1,408.1,50.0,6
4816,2024-11-10 13:45:00,6.37,648.1,40.1,408.1,50.0,7
4817,2024-11-10 13:45:00,7.99,648.1,40.1,408.1,50.0,8
4818,2024-11-10 13:45:00,6.4,642.5,40.1,408.1,50.0,9
4819,2024-11-10 13:45:00,7.94,642.5,40.1,408.1,50.0,10
4820,2024-11-10 14:00:00,6.08,663.7,36.4,405.6,44.2,1
4821,2024-11-10 14:00:00,7.61,663.7,36.4,405.6,44.2,2
4822,2024-11-10 14:00:00,6.13,658.0,36.4,405.6,44.2,3
4823,2024-11-10 14:00:00,7.77,658.0,36.4,405.6,44.2,4
4824,2024-11-10 14:00:00,6.19,648.8,36.4,405.6,44.2,5
4825,2024-11-10 14:00:00,7.63,648.8,36.4,405.6,44.2,6
4826,2024-11-10 14:00:00,6.17,654.2,36.4,405.6,44.2,7
4827,2024-11-10 14:00:00,7.97,654.2,36.4,405.6,44.2,8
4828,2024-11-10 14:00:00,6.2,656.5,36.4,405.6,44.2,9
4829,2024-11-10 14:00:00,7.94,656.5,36.4,405.6,44.2,10
4830,2024-11-10 14:15:00,5.47,655.8,37.2,385.5,45.2,1
4831,2024-11-10 14:15:00,7.28,655.8,37.2,385.5,45.2,2
4832,2024-11-10 14:15:00,5.53,658.0,37.2,385.5,45.2,3
4833,2024-11-10 14:15:00,7.36,658.0,37.2,385.5,45.2,4
4834,2024-11-10 14:15:00,5.57,641.1,37.2,385.5,45.2,5
4835,2024-11-10 14:15:00,7.17,641.1,37.2,385.5,45.2,6
4836,2024-11-10 14:15:00,5.56,652.8,37.2,385.5,45.2,7
4837,2024-11-10 14:15:00,7.26,652.8,37.2,385.5,45.2,8
4838,2024-11-10 14:15:00,5.56,646.6,37.2,385.5,45.2,9
4839,2024-11-10 14:15:00,7.3,646.6,37.2,385.5,45.2,10
4840,2024-11-10 14:30:00,5.07,669.7,37.4,384.9,46.3,1
4841,2024-11-10 14:30:00,7.26,669.7,37.4,384.9,46.3,2
4842,2024-11-10 14:30:00,5.13,664.0,37.4,384.9,46.3,3
4843,2024-11-10 14:30:00,7.18,664.0,37.4,384.9,46.3,4
4844,2024-11-10 14:30:00,5.16,654.7,37.4,384.9,46.3,5
4845,2024-11-10 14:30:00,7.23,654.7,37.4,384.9,46.3,6
4846,2024-11-10 14:30:00,5.15,663.5,37.4,384.9,46.3,7
4847,2024-11-10 14:30:00,7.27,663.5,37.4,384.9,46.3,8
4848,2024-11-10 14:30:00,5.16,662.7,37.4,384.9,46.3,9
4849,2024-11-10 14:30:00,7.29,662.7,37.4,384.9,46.3,10
4850,2024-11-10 14:45:00,4.65,669.8,35.7,351.9,40.7,1
4851,2024-11-10 14:45:00,6.84,669.8,35.7,351.9,40.7,2
4852,2024-11-10 14:45:00,4.69,670.1,35.7,351.9,40.7,3
4853,2024-11-10 14:45:00,6.68,670.1,35.7,351.9,40.7,4
4854,2024-11-10 14:45:00,4.56,656.0,35.7,351.9,40.7,5
4855,2024-11-10 14:45:00,6.79,656.0,35.7,351.9,40.7,6
4856,2024-11-10 14:45:00,4.71,664.8,35.7,351.9,40.7,7
4857,2024-11-10 14:45:00,6.91,664.8,35.7,351.9,40.7,8
4858,2024-11-10 14:45:00,4.66,662.0,35.7,351.9,40.7,9
4859,2024-11-10 14:45:00,6.94,662.0,35.7,351.9,40.7,10
4860,2024-11-10 15:00:00,3.79,672.5,35.2,306.2,40.5,1
4861,2024-11-10 15:00:00,6.23,672.5,35.2,306.2,40.5,2
4862,2024-11-10 15:00:00,3.89,670.7,35.2,306.2,40.5,3
4863,2024-11-10 15:00:00,6.07,670.7,35.2,306.2,40.5,4
4864,2024-11-10 15:00:00,3.93,659.1,35.2,306.2,40.5,5
4865,2024-11-10 15:00:00,6.06,659.1,35.2,306.2,40.5,6
4866,2024-11-10 15:00:00,3.9,670.8,35.2,306.2,40.5,7
4867,2024-11-10 15:00:00,6.05,670.8,35.2,306.2,40.5,8
4868,2024-11-10 15:00:00,3.83,670.5,35.2,306.2,40.5,9
4869,2024-11-10 15:00:00,6.06,670.5,35.2,306.2,40.5,10
4870,2024-11-10 15:15:00,3.59,675.8,35.4,301.2,39.0,1
4871,2024-11-10 15:15:00,5.81,675.8,35.4,301.2,39.0,2
4872,2024-11-10 15:15:00,3.49,681.3,35.4,301.2,39.0,3
4873,2024-11-10 15:15:00,5.89,681.3,35.4,301.2,39.0,4
4874,2024-11-10 15:15:00,3.53,665.1,35.4,301.2,39.0,5
4875,2024-11-10 15:15:00,5.87,665.1,35.4,301.2,39.0,6
4876,2024-11-10 15:15:00,3.7,676.8,35.4,301.2,39.0,7
4877,2024-11-10 15:15:00,6.09,676.8,35.4,301.2,39.0,8
4878,2024-11-10 15:15:00,3.63,670.5,35.4,301.2,39.0,9
4879,2024-11-10 15:15:00,6.05,670.5,35.4,301.2,39.0,10
4880,2024-11-10 15:30:00,2.78,681.8,34.6,251.2,36.5,1
4881,2024-11-10 15:30:00,5.13,681.8,34.6,251.2,36.5,2
4882,2024-11-10 15:30:00,2.85,688.8,34.6,251.2,36.5,3
4883,2024-11-10 15:30:00,5.06,688.8,34.6,251.2,36.5,4
4884,2024-11-10 15:30:00,2.73,673.8,34.6,251.2,36.5,5
4885,2024-11-10 15:30:00,5.02,673.8,34.6,251.2,36.5,6
4886,2024-11-10 15:30:00,2.87,676.7,34.6,251.2,36.5,7
4887,2024-11-10 15:30:00,5.07,676.7,34.6,251.2,36.5,8
4888,2024-11-10 15:30:00,2.82,679.8,34.6,251.2,36.5,9
4889,2024-11-10 15:30:00,5.1,679.8,34.6,251.2,36.5,10
4890,2024-11-10 15:45:00,2.38,693.8,34.7,240.2,37.0,1
4891,2024-11-10 15:45:00,4.92,693.8,34.7,240.2,37.0,2
4892,2024-11-10 15:45:00,2.44,694.1,34.7,240.2,37.0,3
4893,2024-11-10 15:45:00,4.87,694.1,34.7,240.2,37.0,4
4894,2024-11-10 15:45:00,2.33,681.4,34.7,240.2,37.0,5
4895,2024-11-10 15:45:00,4.85,681.4,34.7,240.2,37.0,6
4896,2024-11-10 15:45:00,2.46,688.8,34.7,240.2,37.0,7
4897,2024-11-10 15:45:00,5.03,688.8,34.7,240.2,37.0,8
4898,2024-11-10 15:45:00,2.41,688.6,34.7,240.2,37.0,9
4899,2024-11-10 15:45:00,4.9,688.6,34.7,240.2,37.0,10
4900,2024-11-10 16:00:00,1.78,693.8,33.7,195.0,35.4,1
4901,2024-11-10 16:00:00,4.09,693.8,33.7,195.0,35.4,2
4902,2024-11-10 16:00:00,1.84,700.0,33.7,195.0,35.4,3
4903,2024-11-10 16:00:00,4.01,700.0,33.7,195.0,35.4,4
4904,2024-11-10 16:00:00,1.73,677.1,33.7,195.0,35.4,5
4905,2024-11-10 16:00:00,4.0,677.1,33.7,195.0,35.4,6
4906,2024-11-10 16:00:00,1.84,693.7,33.7,195.0,35.4,7
4907,2024-11-10 16:00:00,4.15,693.7,33.7,195.0,35.4,8
4908,2024-11-10 16:00:00,1.81,688.6,33.7,195.0,35.4,9
4909,2024-11-10 16:00:00,4.03,688.6,33.7,195.0,35.4,10
4910,2024-11-10 16:15:00,1.38,688.7,33.4,163.3,35.2,1
4911,2024-11-10 16:15:00,3.69,688.7,33.4,163.3,35.2,2
4912,2024-11-10 16:15:00,1.44,690.5,33.4,163.3,35.2,3
4913,2024-11-10 16:15:00,3.59,690.5,33.4,163.3,35.2,4
4914,2024-11-10 16:15:00,1.33,683.1,33.4,163.3,35.2,5
4915,2024-11-10 16:15:00,3.57,683.1,33.4,163.3,35.2,6
4916,2024-11-10 16:15:00,1.44,694.8,33.4,163.3,35.2,7
4917,2024-11-10 16:15:00,3.71,694.8,33.4,163.3,35.2,8
